image_id,psnr,theta_psnr,ssim_percent,compression_ratio,roi_percentage,iou
2008_000015,15.986028750333656,8.823928864127325,16.059069335460663,1.5003147785675859,0.392913818359375,0.0
2011_000809,14.846102705926969,7.850259581823882,14.000581204891205,1.500303329759511,0.3936767578125,0.0
2010_004025,15.458273288003738,9.329619534295144,13.690029084682465,1.5008473411807814,0.0133514404296875,0.0
2009_001535,14.762124887447621,8.422748787769642,10.161176323890686,1.5010965728519483,7.086181640625,0.0
2007_006698,11.358932354396043,6.703695794157109,9.379520267248154,1.5003863375770052,17.7947998046875,0.0
2008_004441,11.802664188829183,6.151602449980473,15.475206077098846,1.500246088339991,10.836029052734375,0.0
2008_002240,12.639791987570543,9.260849162978174,17.29046106338501,1.5002117455848185,18.767166137695312,0.0
2009_001693,15.256541181071384,,14.263200759887695,1.5006067822224258,0.0,1.0
2007_002597,11.479638702197173,8.776598028670659,9.713339805603027,1.5002174692681587,30.429458618164062,0.0
2009_001941,15.149057722515895,7.15636206545081,19.031643867492676,1.500440726989663,0.09613037109375,0.0023195398033030246
2008_008541,12.832093443194035,5.497926152565614,17.751292884349823,1.5002346405802298,5.39093017578125,0.0
2007_002668,14.171399447956748,7.928466735393876,17.957769334316254,1.5004865316589013,3.9272308349609375,0.0
2007_008403,15.121594741414556,4.9542981091451495,16.34666472673416,1.5006812327068029,1.4430999755859375,0.0
2009_004191,13.937718234589882,9.28042642105958,16.99129343032837,1.5002088837595262,2.04010009765625,0.0
2007_009684,14.230559492420912,6.928053063410905,15.597628057003021,1.5003376767079382,3.509521484375,0.0
2010_003717,11.636252026458058,3.3519394313904787,9.933202713727951,1.5003176407969063,7.9303741455078125,0.0
2010_004857,14.135435254484111,6.3561336107096515,13.862055540084839,1.5004378642906884,3.022003173828125,0.0
2009_002150,13.83592834005226,5.9813487818898885,17.75987297296524,1.5002489503072294,2.1984100341796875,0.0
2007_002370,15.281992489571953,,13.128352165222168,1.500732779677577,0.0,1.0
2010_003383,10.632991765761364,5.808222931248986,13.561032712459564,1.5001373416755683,18.1793212890625,0.0
2007_009709,14.858503460138738,7.574244210110754,22.732532024383545,1.500266122339969,4.34417724609375,0.0
2011_000895,14.40366429219111,3.129030259040219,14.94886577129364,1.5006669147322322,0.701141357421875,0.0
2011_001710,14.243748986721762,8.260962511142198,14.8196741938591,1.5019824444800953,0.8945465087890625,0.0
2007_000648,15.291955015451588,,15.051789581775665,1.5004636289747122,0.0,1.0
2010_004060,15.79121329960197,13.57132883054355,11.768899112939835,1.5009304092082838,2.2380828857421875,0.0
2009_004099,14.879527118423642,8.014230814242444,7.968615740537643,1.5004979832631833,0.4077911376953125,0.0
2010_003680,14.274477385373354,8.156431405883067,7.731757313013077,1.500303329759511,1.4904022216796875,0.0
2009_004635,14.840452747789808,,9.05120074748993,1.5011194948625397,0.0,0.0
2011_001753,14.167725623350087,9.515389355166683,13.230426609516144,1.5007843301896515,4.51507568359375,0.0
2008_005242,14.330422823429183,6.697270269846612,15.509156882762909,1.5004178257037215,0.4268646240234375,0.0
2007_008708,13.260762417824301,6.697786312218791,13.760903477668762,1.5002060219451523,6.02874755859375,0.0
2009_000825,13.18155002203759,5.883057807465713,21.421237289905548,1.5002260548750594,4.72412109375,0.0
2007_000243,14.850159446089918,,6.1362773180007935,1.5021947501728676,0.0,1.0
2007_002852,10.45610091107282,6.749784380912494,10.494527965784073,1.5003663003663004,24.50408935546875,0.0
2008_006108,12.934939244242669,4.369664591495715,15.239793062210083,1.5002832947658191,6.4422607421875,0.0
2011_001069,14.19455102210842,6.858448963086646,13.27546089887619,1.500300467584794,4.35638427734375,0.0
2007_006066,15.005243546760225,4.794610646891403,16.602857410907745,1.5002747085037544,1.1608123779296875,0.0
2007_003194,13.907881060879712,4.357957826783009,11.599888652563095,1.500372025229034,0.97198486328125,0.0
2008_004562,16.393317640867338,12.353054857255572,13.126431405544281,1.5007070057495502,0.457763671875,0.0
2011_001714,14.692355996386315,7.293132415026587,10.748028755187988,1.5005981922572742,2.1465301513671875,0.0
2010_001767,11.222201566302596,7.835658940440961,14.243023097515106,1.500412100491468,26.16119384765625,0.0
2008_005342,15.3535206938623,9.309539345234123,15.150541067123413,1.5006955509545936,0.1922607421875,0.0
2008_001926,15.096443589158605,,19.33516263961792,1.5003663003663004,0.0,1.0
2009_001140,11.345038917568967,8.029925910277882,12.185641378164291,1.5008416126902215,28.134536743164062,0.0
2008_002247,14.585261703559313,12.13313051897902,11.79913878440857,1.500469354580214,2.1549224853515625,0.0
2010_005718,14.376926693736241,19.925211601615494,16.659951210021973,1.5007986504048594,0.0030517578125,0.0
2008_006353,13.517830434399302,3.113579163453253,11.963390558958054,1.5005981922572742,1.969146728515625,0.0
2008_005812,15.694221957020773,9.875493278335533,10.703418403863907,1.5004350016026375,1.5651702880859375,0.0
2011_002932,14.589683672160517,14.26665459447439,21.644820272922516,1.5003348144021702,0.3570556640625,0.0
2011_001967,13.185738997583904,6.179898431472913,9.40425768494606,1.5021717953125895,5.7048797607421875,0.0
2007_007007,12.17714212553643,6.299619356783569,10.16513928771019,1.5003949251168558,13.245391845703125,0.0
2007_007530,14.682103303177366,12.242751239235934,23.423302173614502,1.500294743268121,0.402069091796875,0.0
